account_id,account_label_code,account_age_months,region_code,customer_type
10071,0,83.32258065,540,对公
5728,0,81.90322581,633,对公
163,0,73.96774194,643,对公
5366,0,69.35483871,633,对公
1794,0,74.35483871,633,对公
4361,0,70.16129032,167,对公
7302,0,74.29032258,900,对公
4654,0,71.4516129,633,对公
778,0,69.29032258,17,对公
8143,0,69.74193548,633,对公
10028,0,71.16129032,651,对公
10872,0,69.09677419,633,对公
2505,0,84.41935484,610,对公
7719,0,83.80645161,633,对公
5377,0,72.4516129,633,对公
2693,0,83.25806452,660,对公
3616,0,81.96774194,545,对公
2787,0,81.09677419,538,对公
3840,0,81.70967742,540,对公
3577,0,75.29032258,950,对公
1789,0,74.19354839,633,对公
9123,0,73.51612903,698,对公
1509,0,69.16129032,498,对公
5295,0,71.16129032,633,对公
6825,0,69.58064516,643,对公
9177,0,80.35483871,633,对公
2860,0,80.64516129,633,对公
7932,0,69.70967742,666,对公
10070,0,69.32258065,645,对公
3808,0,74.87096774,166,对公
10570,0,58.67741935,610,对公
4755,0,59.64516129,633,对公
5616,0,58.67741935,680,对公
7653,0,61.64516129,327,对公
8965,0,60.61290323,696,对公
5384,0,61.0,598,对公
1000,0,59.03225806,633,对公
2522,0,68.58064516,176,对公
5286,0,65.96774194,633,对公
8043,0,65.70967742,633,对公
5892,0,62.22580645,651,对公
10635,0,63.87096774,658,对公
8148,0,63.87096774,690,对公
10000,0,66.96774194,595,对公
5727,0,62.38709677,645,对公
2812,0,63.77419355,861,对公
6818,0,61.90322581,633,对公
5293,0,65.83870968,680,对公
7963,0,66.61290323,525,对公
7904,0,66.06451613,571,对公
4924,0,66.06451613,571,对公
6129,0,65.67741935,633,对公
4753,0,66.16129032,645,对公
9504,0,65.83870968,651,对公
3712,0,67.06451613,274,对公
1913,0,66.51612903,633,对公
4085,0,69.06451613,366,对公
5923,0,68.12903226,633,对公
4086,0,68.67741935,651,对公
4731,0,56.61290323,911,对公
10248,0,56.38709677,696,对公
10626,0,62.5483871,645,对公
7057,0,56.22580645,819,对公
1326,0,58.90322581,633,对公
9973,0,58.5483871,633,对公
5141,0,55.58064516,633,对公
8849,0,55.35483871,510,对公
3328,0,64.96774194,633,对公
6133,0,66.35483871,274,对公
4943,0,61.90322581,556,对公
10895,0,56.51612903,495,对公
2311,0,61.48387097,633,对公
3738,0,56.87096774,651,对公
6412,0,63.77419355,633,对公
5024,0,56.38709677,89,对公
2866,0,56.22580645,633,对公
6256,0,58.51612903,17,对公
10610,0,57.12903226,633,对公
2599,0,60.70967742,17,对公
6875,0,59.83870968,158,对公
10960,0,56.09677419,633,对公
561,0,54.67741935,633,对公
5112,0,54.61290323,321,对公
74,0,54.61290323,566,对公
3321,0,57.19354839,651,对公
1288,0,54.4516129,633,对公
1277,0,55.03225806,910,对公
10105,0,54.87096774,633,对公
9184,0,54.64516129,598,对公
726,0,56.0,560,对公
11068,0,68.4516129,633,对公
535,0,68.67741935,633,对公
8208,0,67.0,643,对公
462,0,64.74193548,537,对公
1012,0,64.32258065,633,对公
7641,0,60.96774194,840,对公
140,0,58.06451613,17,对公
8195,0,56.96774194,690,对公
4752,0,58.77419355,680,对公
3956,0,61.64516129,209,对公
9128,0,59.16129032,560,对公
8850,0,61.29032258,633,对公
8166,0,60.5483871,17,对公
6900,0,61.25806452,877,对公
1632,0,60.32258065,633,对公
2309,0,60.35483871,680,对公
3325,0,59.70967742,633,对公
4932,0,61.09677419,645,对公
11073,0,61.03225806,310,对公
2702,0,62.83870968,645,对公
5041,0,61.0,696,对公
9115,0,61.03225806,651,对公
2495,0,61.48387097,937,对公
5389,0,57.58064516,633,对公
5390,0,58.06451613,633,对公
5641,0,57.41935484,633,对公
7789,0,56.83870968,633,对公
657,0,57.16129032,680,对公
591,0,61.64516129,192,对公
2959,0,57.09677419,17,对公
25,0,57.35483871,651,对公
9979,0,58.19354839,633,对公
5716,0,57.06451613,633,对公
5148,0,57.80645161,664,对公
5233,0,61.96774194,192,对公
9005,0,61.09677419,302,对公
44,0,60.03225806,633,对公
6881,0,64.22580645,610,对公
3723,0,59.4516129,633,对公
7618,0,64.67741935,633,对公
9998,0,58.19354839,366,对公
8430,0,57.61290323,633,对公
10091,0,54.4516129,598,对公
727,0,54.41935484,743,对公
9193,0,54.83870968,633,对公
4757,0,54.12903226,913,对公
8424,0,54.16129032,633,对公
5006,0,54.12903226,209,对公
1947,0,54.12903226,560,对公
6054,0,66.87096774,633,对公
1015,0,66.5483871,633,对公
6824,0,58.41935484,651,对公
8838,0,56.51612903,633,对公
3725,0,64.32258065,651,对公
3820,0,64.5483871,85,对公
3833,0,64.80645161,586,对公
10389,0,62.4516129,665,对公
722,0,64.48387097,895,对公
8537,0,63.70967742,633,对公
5376,0,63.67741935,680,对公
7944,0,62.77419355,645,对公
1017,0,63.32258065,666,对公
8440,0,62.38709677,17,对公
5902,0,65.61290323,633,对公
9506,0,66.32258065,651,对公
2496,0,63.90322581,696,对公
10624,0,53.61290323,633,对公
10971,0,52.58064516,633,对公
9925,0,50.83870968,696,对公
1797,0,50.83870968,696,对公
11085,0,50.67741935,633,对公
7564,0,53.0,633,对公
3982,0,53.19354839,946,对公
5930,0,50.70967742,633,对公
10504,0,50.70967742,633,对公
1928,0,52.25806452,80,对公
9027,0,53.74193548,633,对公
4849,0,50.87096774,891,对公
4514,0,53.70967742,460,对公
10583,0,53.51612903,885,对公
10618,0,53.48387097,633,对公
6060,0,52.61290323,560,对公
7964,0,50.58064516,633,对公
5912,0,48.77419355,560,对公
477,0,49.06451613,55,对公
6655,0,48.5483871,752,对公
5365,0,48.19354839,167,对公
7549,0,48.38709677,696,对公
5936,0,50.35483871,608,对公
2793,0,49.5483871,633,对公
2064,0,49.32258065,900,对公
2788,0,50.0,43,对公
460,0,48.41935484,633,对公
3155,0,48.29032258,562,对公
4215,0,49.5483871,913,对公
8962,0,50.48387097,660,对公
6357,0,48.61290323,633,对公
5119,0,53.16129032,322,对公
7608,0,49.29032258,664,对公
4657,0,52.93548387,633,对公
3245,0,51.48387097,651,对公
6145,0,49.4516129,540,对公
3346,0,53.64516129,320,对公
10102,0,50.61290323,653,对公
4662,0,49.22580645,633,对公
3802,0,52.58064516,209,对公
8964,0,52.25806452,633,对公
1308,0,48.61290323,698,对公
7651,0,51.41935484,448,对公
715,0,50.41935484,633,对公
545,0,47.64516129,660,对公
2308,0,49.4516129,542,对公
8961,0,52.38709677,633,对公
6406,0,49.29032258,651,对公
3969,0,49.09677419,683,对公
6957,0,49.29032258,633,对公
5244,0,52.29032258,633,对公
9190,0,50.58064516,660,对公
3861,0,47.96774194,633,对公
6611,0,50.48387097,65,对公
6619,0,50.25806452,633,对公
8036,0,52.96774194,690,对公
10559,0,51.25806452,633,对公
9122,0,50.61290323,633,对公
9921,0,50.87096774,212,对公
5025,0,47.25806452,690,对公
5385,0,48.70967742,700,对公
6749,0,47.74193548,441,对公
8209,0,48.19354839,319,对公
8199,0,47.22580645,71,对公
11080,0,47.19354839,928,对公
4848,0,49.16129032,651,对公
465,0,48.5483871,633,对公
5051,0,48.64516129,633,对公
1218,0,49.25806452,633,对公
6144,0,49.06451613,633,对公
4080,0,48.58064516,680,对公
3744,0,46.74193548,743,对公
9788,0,47.93548387,633,对公
40,0,47.06451613,62,对公
6826,0,46.4516129,633,对公
2517,0,47.06451613,950,对公
8952,0,49.06451613,718,对公
1074,0,47.90322581,586,对公
7906,0,50.25806452,877,对公
5248,0,52.09677419,633,对公
1067,0,50.12903226,70,对公
7316,0,49.29032258,53,对公
9700,0,52.77419355,633,对公
2549,0,47.61290323,525,对公
1457,0,91.4516129,17,对公
3721,0,45.38709677,633,对公
4914,0,46.03225806,633,对公
207,0,43.48387097,633,对公
4861,0,44.90322581,633,对公
5150,0,42.90322581,633,对公
866,0,44.25806452,17,对公
7805,0,43.67741935,633,对公
5904,0,43.67741935,498,对公
10975,0,44.48387097,680,对公
1298,0,42.70967742,903,对公
441,0,47.16129032,838,对公
10116,0,44.93548387,502,对公
8140,0,46.25806452,672,对公
8317,0,45.87096774,302,对公
10959,0,46.90322581,566,对公
10433,0,43.5483871,460,对公
1076,0,45.16129032,633,对公
4950,0,45.16129032,690,对公
1313,0,46.09677419,938,对公
1303,0,41.77419355,633,对公
2700,0,44.41935484,633,对公
6288,0,42.41935484,571,对公
10956,0,41.64516129,645,对公
10511,0,42.38709677,192,对公
663,0,44.32258065,633,对公
8412,0,41.70967742,633,对公
2690,0,44.22580645,633,对公
2616,0,44.22580645,460,对公
3831,0,44.09677419,50,对公
8082,0,44.19354839,633,对公
4737,0,42.38709677,633,对公
4275,0,45.61290323,189,对公
5359,0,46.03225806,366,对公
999,0,45.80645161,672,对公
9981,0,46.77419355,312,对公
4273,0,45.22580645,633,对公
544,0,41.74193548,698,对公
601,0,46.29032258,61,对公
6941,0,43.64516129,645,对公
10096,0,42.4516129,633,对公
2783,0,44.48387097,608,对公
724,0,40.64516129,683,对公
7807,0,44.48387097,633,对公
1323,0,42.03225806,690,对公
3824,0,39.41935484,700,对公
4277,0,39.29032258,618,对公
6609,0,39.51612903,683,对公
4516,0,39.93548387,322,对公
3868,0,41.74193548,908,对公
8969,0,39.48387097,633,对公
10561,0,39.48387097,633,对公
9192,0,45.58064516,633,对公
212,0,40.58064516,633,对公
4212,0,43.67741935,633,对公
6052,0,41.5483871,633,对公
8836,0,39.67741935,633,对公
2790,0,45.19354839,937,对公
10279,0,39.90322581,633,对公
10907,0,45.12903226,17,对公
6789,0,42.41935484,188,对公
7808,0,41.41935484,666,对公
6413,0,41.41935484,651,对公
5362,0,40.58064516,598,对公
8851,0,39.67741935,633,对公
10957,0,39.83870968,633,对公
2697,0,40.5483871,696,对公
1503,0,40.5483871,166,对公
4899,0,92.77419355,268,对公
7948,0,43.35483871,633,对公
8427,0,41.48387097,633,对公
4220,0,46.77419355,690,对公
2321,0,46.22580645,633,对公
1275,0,42.90322581,89,对公
647,0,41.48387097,633,对公
3730,0,43.03225806,903,对公
8073,0,44.41935484,633,对公
6398,0,42.61290323,672,对公
1281,0,41.29032258,690,对公
1226,0,36.16129032,633,对公
1921,0,38.0,633,对公
365,0,35.74193548,545,对公
8438,0,36.0,17,对公
2777,0,35.93548387,633,对公
5016,0,36.09677419,633,对公
9961,0,80.83870968,124,对公
2533,0,37.70967742,311,对公
10082,0,35.12903226,633,对公
4722,0,38.51612903,646,对公
8134,0,37.32258065,633,对公
7310,0,37.5483871,70,对公
30,0,35.87096774,885,对公
9197,0,37.32258065,189,对公
4747,0,57.58064516,664,对公
10369,0,37.5483871,633,对公
7931,0,35.4516129,651,对公
5042,0,37.03225806,633,对公
8033,0,37.74193548,633,对公
8201,0,36.4516129,633,对公
770,0,39.16129032,17,对公
10662,0,35.93548387,366,对公
10949,0,35.93548387,366,对公
9708,0,37.83870968,633,对公
9419,0,34.03225806,311,对公
3329,0,37.35483871,633,对公
7782,0,92.77419355,680,对公
8204,0,92.77419355,680,对公
7715,0,37.12903226,633,对公
142,0,37.35483871,863,对公
1900,0,35.77419355,725,对公
5279,0,39.03225806,109,对公
6292,0,39.22580645,633,对公
10888,0,39.22580645,633,对公
3727,0,34.06451613,633,对公
4673,0,38.06451613,633,对公
1945,0,34.16129032,910,对公
5733,0,33.03225806,633,对公
5622,0,33.16129032,633,对公
3609,0,38.61290323,321,对公
4343,0,35.29032258,586,对公
7598,0,37.29032258,633,对公
723,0,38.51612903,633,对公
2638,0,38.22580645,17,对公
11071,0,36.77419355,660,对公
5392,0,39.41935484,633,对公
7606,0,36.80645161,633,对公
9033,0,34.25806452,11,对公
8155,0,34.29032258,859,对公
7960,0,38.90322581,633,对公
10263,0,37.93548387,690,对公
10088,0,38.0,696,对公
458,0,36.22580645,724,对公
6950,0,36.58064516,610,对公
3742,0,34.48387097,633,对公
5047,0,34.5483871,633,对公
7965,0,38.0,651,对公
1977,0,35.77419355,299,对公
8041,0,35.03225806,633,对公
6403,0,36.67741935,633,对公
10262,0,37.19354839,177,对公
2867,0,38.48387097,633,对公
6440,0,37.61290323,633,对公
4201,0,39.19354839,366,对公
10557,0,39.4516129,633,对公
7298,0,38.4516129,633,对公
4919,0,38.90322581,613,对公
7559,0,39.03225806,651,对公
10513,0,39.03225806,651,对公
5369,0,37.12903226,633,对公
8080,0,38.38709677,556,对公
5245,0,37.58064516,633,对公
7722,0,30.22580645,660,对公
3279,0,30.29032258,231,对公
9020,0,31.61290323,690,对公
1459,0,31.29032258,664,对公
4841,0,40.5483871,633,对公
6831,0,31.38709677,645,对公
3164,0,31.12903226,562,对公
10029,0,30.38709677,17,对公
2606,0,32.58064516,17,对公
9992,0,29.96774194,819,对公
1507,0,30.25806452,863,对公
7957,0,33.19354839,633,对公
1895,0,32.74193548,277,对公
4666,0,32.93548387,680,对公
532,0,30.70967742,177,对公
10080,0,32.58064516,633,对公
7681,0,30.90322581,773,对公
1278,0,30.87096774,633,对公
4218,0,32.29032258,633,对公
9422,0,32.25806452,235,对公
8853,0,32.48387097,633,对公
6956,0,30.93548387,651,对公
4758,0,31.06451613,633,对公
650,0,30.4516129,633,对公
10113,0,28.32258065,633,对公
8974,0,28.41935484,633,对公
6792,0,29.70967742,763,对公
9113,0,28.19354839,633,对公
3170,0,32.03225806,645,对公
32,0,31.29032258,633,对公
1220,0,31.09677419,690,对公
7806,0,33.12903226,633,对公
7930,0,29.74193548,516,对公
5909,0,32.22580645,660,对公
7790,0,32.03225806,680,对公
6955,0,29.35483871,633,对公
7508,0,31.32258065,17,对公
3305,0,31.58064516,405,对公
10370,0,29.0,633,对公
4967,0,29.0,460,对公
5110,0,29.22580645,773,对公
7313,0,27.32258065,633,对公
10085,0,27.35483871,652,对公
8213,0,27.29032258,405,对公
10891,0,31.38709677,468,对公
4276,0,32.48387097,680,对公
42,0,31.12903226,633,对公
6059,0,28.12903226,633,对公
6259,0,27.09677419,540,对公
8954,0,28.80645161,633,对公
7506,0,28.32258065,815,对公
7800,0,27.09677419,624,对公
473,0,28.09677419,610,对公
6429,0,29.90322581,690,对公
33,0,29.90322581,586,对公
6784,0,29.12903226,595,对公
9454,0,27.06451613,366,对公
10657,0,29.22580645,45,对公
3399,0,29.4516129,405,对公
994,0,30.06451613,660,对公
222,0,29.96774194,633,对公
5391,0,28.0,609,对公
173,0,24.70967742,176,对公
9011,0,24.29032258,328,对公
8972,0,24.61290323,666,对公
6809,0,24.51612903,633,对公
7646,0,25.83870968,839,对公
10954,0,26.5483871,595,对公
5917,0,26.70967742,366,对公
8541,0,26.12903226,633,对公
7603,0,26.09677419,633,对公
6817,0,26.48387097,598,对公
8196,0,26.09677419,633,对公
10958,0,26.09677419,157,对公
1212,0,25.35483871,633,对公
7974,0,24.74193548,690,对公
2588,0,24.74193548,690,对公
4289,0,23.58064516,633,对公
2316,0,23.5483871,633,对公
3166,0,24.19354839,660,对公
4936,0,23.48387097,486,对公
4282,0,23.51612903,547,对公
9186,0,23.48387097,633,对公
2799,0,27.0,37,对公
6624,0,26.67741935,633,对公
3168,0,25.67741935,633,对公
780,0,26.51612903,651,对公
8075,0,26.03225806,633,对公
10072,0,24.38709677,633,对公
3169,0,26.0,633,对公
558,0,24.29032258,680,对公
2802,0,24.29032258,690,对公
4751,0,24.16129032,633,对公
4674,0,24.03225806,177,对公
6430,0,25.83870968,634,对公
7959,0,25.67741935,633,对公
5626,0,25.03225806,167,对公
5039,0,23.12903226,645,对公
6294,0,24.06451613,58,对公
4920,0,23.96774194,699,对公
3584,0,22.77419355,609,对公
777,0,22.64516129,539,对公
4724,0,25.12903226,244,对公
5397,0,22.77419355,633,对公
5919,0,26.25806452,366,对公
2325,0,26.25806452,366,对公
5236,0,26.22580645,651,对公
5625,0,22.67741935,660,对公
3829,0,23.74193548,57,对公
6659,0,22.61290323,677,对公
6280,0,22.32258065,539,对公
568,0,82.16129032,535,对公
9633,0,22.38709677,301,对公
6618,0,21.87096774,633,对公
7612,0,22.0,633,对公
5127,0,22.5483871,311,对公
216,0,27.0,903,对公
8311,0,23.83870968,301,对公
7954,0,24.03225806,633,对公
3977,0,23.74193548,651,对公
5253,0,21.70967742,366,对公
7910,0,21.03225806,863,对公
1976,0,21.09677419,124,对公
36,0,20.58064516,633,对公
7795,0,20.96774194,633,对公
5158,0,20.87096774,633,对公
6360,0,19.64516129,633,对公
1920,0,20.74193548,684,对公
9798,0,20.0,633,对公
417,0,16.22580645,17,对公
7147,0,15.29032258,37,对公
4369,0,12.32258065,17,对公
1321,0,14.83870968,633,对公
9966,0,14.77419355,633,对公
4939,0,15.74193548,660,对公
10873,0,14.70967742,660,对公
4227,0,13.64516129,633,对公
5128,0,14.38709677,17,对公
10073,0,16.4516129,140,对公
3731,0,15.12903226,633,对公
5628,0,13.38709677,633,对公
8144,0,13.93548387,660,对公
11077,0,17.16129032,946,对公
6364,0,10.25806452,560,对公
4834,0,14.35483871,353,对公
2784,0,18.06451613,633,对公
9187,0,10.16129032,651,对公
9642,0,16.83870968,313,对公
10965,0,16.41935484,10,对公
8024,0,18.25806452,633,对公
9116,0,13.87096774,660,对公
10098,0,10.12903226,17,对公
4893,0,11.19354839,543,对公
9696,0,17.41935484,511,对公
1062,0,16.22580645,157,对公
10892,0,16.22580645,17,对公
5256,0,9.58064516,633,对公
7615,0,13.06451613,912,对公
8772,0,11.64516129,17,对公
594,0,10.80645161,17,对公
5753,0,9.93548387,658,对公
5388,0,10.87096774,633,对公
1209,0,19.03225806,633,对公
3333,0,18.32258065,633,对公
2073,0,12.64516129,17,对公
1916,0,18.74193548,633,对公
4071,0,12.32258065,610,对公
4068,0,11.83870968,206,对公
9129,0,11.80645161,633,对公
2547,0,17.32258065,17,对公
4999,0,17.32258065,17,对公
46,0,14.80645161,633,对公
3312,0,14.5483871,319,对公
6066,0,9.4516129,901,对公
8949,0,8.5483871,633,对公
954,0,18.22580645,17,对公
6864,0,16.4516129,272,对公
349,0,9.22580645,301,对公
9999,0,14.03225806,301,对公
10093,0,9.67741935,717,对公
5885,0,8.77419355,885,对公
592,0,12.67741935,17,对公
1215,0,19.16129032,707,对公
3986,0,16.93548387,819,对公
4926,0,12.5483871,690,对公
1007,0,14.51612903,633,对公
779,0,9.09677419,662,对公
8068,0,11.64516129,405,对公
718,0,11.58064516,511,对公
1458,0,18.06451613,664,对公
3585,0,9.5483871,426,对公
2624,0,11.19354839,696,对公
3818,0,14.09677419,336,对公
1473,0,10.64516129,901,对公
10268,0,26.35483871,633,对公
3873,0,17.87096774,886,对公
5364,0,18.35483871,140,对公
7949,0,16.51612903,633,对公
2323,0,18.51612903,205,对公
8029,0,17.19354839,581,对公
6132,0,9.03225806,633,对公
11076,0,16.25806452,112,对公
5870,0,16.29032258,332,对公
9651,0,16.19354839,618,对公
5055,0,7.48387097,414,对公
4065,0,9.96774194,690,对公
8428,0,14.09677419,60,对公
10250,0,14.09677419,336,对公
2339,0,9.93548387,658,对公
6958,0,7.48387097,633,对公
10110,0,13.16129032,633,对公
2175,0,9.32258065,300,对公
1029,0,15.35483871,633,对公
6065,0,14.03225806,456,对公
4464,0,12.22580645,17,对公
3708,0,15.16129032,17,对公
10661,0,12.0,322,对公
5752,0,10.80645161,301,对公
1935,0,21.0,633,对公
5886,0,20.80645161,633,对公
1210,0,21.51612903,633,对公
8425,0,21.48387097,736,对公
6246,0,20.74193548,240,对公
7140,0,19.58064516,696,对公
8419,0,19.38709677,617,对公
7553,0,19.35483871,560,对公
1925,0,19.35483871,553,对公
8185,0,20.35483871,70,对公
4672,0,20.35483871,70,对公
6814,0,19.35483871,633,对公
11063,0,19.25806452,633,对公
2857,0,21.19354839,633,对公
10106,0,21.09677419,637,对公
3163,0,19.19354839,633,对公
9415,0,20.09677419,235,对公
1944,0,18.93548387,633,对公
2950,0,16.51612903,17,对公
10556,0,13.4516129,680,对公
331,0,12.41935484,17,对公
678,0,16.83870968,17,对公
1633,0,14.29032258,633,对公
6279,0,15.16129032,17,对公
10074,0,15.25806452,633,对公
9021,0,8.12903226,55,对公
2313,0,11.74193548,542,对公
576,0,17.09677419,405,对公
4963,0,9.93548387,17,对公
9179,0,73.93548387,633,对公
1306,0,14.06451613,633,对公
5726,0,14.03225806,391,对公
205,0,11.41935484,643,对公
2244,0,10.22580645,658,对公
10385,0,8.12903226,541,对公
6614,0,17.29032258,691,对公
8315,0,14.48387097,652,对公
10627,0,11.77419355,366,对公
5020,0,18.77419355,212,对公
3407,0,16.25806452,332,对公
4742,0,16.70967742,910,对公
7724,0,8.03225806,660,对公
7901,0,8.58064516,563,对公
9976,0,14.48387097,633,对公
8845,0,15.35483871,633,对公
537,0,11.41935484,633,对公
8998,0,10.87096774,17,对公
4844,0,12.09677419,560,对公
9039,0,12.70967742,560,对公
5246,0,8.16129032,690,对公
8551,0,7.38709677,633,对公
782,0,19.03225806,17,对公
5375,0,18.32258065,633,对公
771,0,17.61290323,301,对公
4079,0,11.51612903,633,对公
1199,0,17.38709677,885,对公
6871,0,10.96774194,553,对公
6425,0,8.09677419,17,对公
6251,0,14.32258065,17,对公
3720,0,19.0,633,对公
9014,0,11.77419355,319,对公
5634,0,18.29032258,665,对公
672,0,18.29032258,366,对公
4655,0,10.25806452,633,对公
9702,0,8.87096774,633,对公
6833,0,8.87096774,680,对公
3614,0,11.16129032,683,对公
4836,0,8.4516129,633,对公
6868,0,12.0,17,对公
21,0,7.19354839,17,对公
454,0,7.16129032,633,对公
9698,0,11.38709677,560,对公
5040,0,7.0,633,对公
3985,0,6.77419355,639,对公
8067,0,6.5483871,633,对公
7599,0,5.58064516,664,对公
9040,0,5.80645161,633,对公
5721,0,6.16129032,660,对公
9471,0,232.38709677,17,对公
5393,0,232.38709677,17,对公
438,0,287.25806452,843,对公
3272,0,243.29032258,843,对公
7936,0,261.58064516,844,对公
339,0,287.25806452,877,对公
371,0,248.90322581,859,对公
8421,0,287.25806452,838,对公
9636,0,287.25806452,838,对公
7803,0,265.03225806,175,对公
8966,0,268.4516129,175,对公
164,0,281.41935484,192,对公
8778,0,302.25806452,181,对公
5162,0,266.38709677,157,对公
5926,0,266.80645161,206,对公
5838,0,244.19354839,146,对公
677,0,297.51612903,209,对公
9647,0,266.4516129,183,对公
4294,0,266.4516129,183,对公
5109,0,285.5483871,166,对公
9990,0,220.61290323,166,对公
8028,0,226.80645161,166,对公
3706,0,295.96774194,181,对公
2621,0,285.90322581,166,对公
213,0,236.58064516,158,对公
1170,0,260.25806452,100,对公
10501,0,251.19354839,100,对公
5243,0,248.70967742,157,对公
6137,0,267.32258065,157,对公
4515,0,260.25806452,80,对公
5469,0,260.19354839,80,对公
2231,0,253.96774194,80,对公
10253,0,253.96774194,80,对公
6893,0,236.25806452,105,对公
352,0,251.06451613,111,对公
7644,0,251.03225806,90,对公
6869,0,233.32258065,106,对公
340,0,233.35483871,106,对公
3415,0,221.16129032,106,对公
2066,0,233.48387097,106,对公
2629,0,233.35483871,106,对公
8435,0,233.32258065,106,对公
8219,0,263.03225806,112,对公
7137,0,222.32258065,109,对公
4352,0,233.32258065,106,对公
2070,0,229.64516129,106,对公
6651,0,225.64516129,106,对公
3242,0,260.16129032,109,对公
3274,0,251.19354839,119,对公
9929,0,266.77419355,124,对公
5858,0,251.16129032,119,对公
1224,0,245.96774194,946,对公
1504,0,322.87096774,937,对公
4912,0,257.90322581,910,对公
7937,0,225.83870968,885,对公
3264,0,323.25806452,943,对公
2807,0,255.03225806,815,对公
667,0,220.70967742,818,对公
3313,0,247.67741935,816,对公
590,0,242.38709677,787,对公
2596,0,323.29032258,774,对公
9641,0,283.19354839,812,对公
337,0,283.19354839,812,对公
3952,0,282.12903226,297,对公
9018,0,217.58064516,177,对公
1894,0,243.06451613,299,对公
6253,0,252.51612903,317,对公
6759,0,286.5483871,319,对公
9801,0,286.5483871,319,对公
4070,0,286.5483871,319,对公
5002,0,286.5483871,319,对公
8212,0,286.5483871,277,对公
3301,0,286.5483871,310,对公
3821,0,231.96774194,278,对公
540,0,242.06451613,272,对公
148,0,260.93548387,240,对公
3358,0,249.35483871,257,对公
8173,0,249.61290323,257,对公
3960,0,218.16129032,240,对公
8596,0,218.16129032,240,对公
6758,0,233.29032258,257,对公
1214,0,243.25806452,226,对公
6834,0,255.19354839,232,对公
6760,0,253.90322581,226,对公
4993,0,216.64516129,226,对公
10620,0,217.19354839,949,对公
10101,0,217.19354839,832,对公
3815,0,223.64516129,448,对公
2991,0,226.32258065,472,对公
1979,0,219.32258065,450,对公
6290,0,251.93548387,460,对公
6770,0,227.09677419,472,对公
7784,0,224.96774194,440,对公
3619,0,229.19354839,440,对公
563,0,340.90322581,448,对公
4850,0,218.74193548,472,对公
439,0,223.58064516,460,对公
5640,0,218.5483871,472,对公
2180,0,233.03225806,460,对公
5144,0,246.67741935,460,对公
9988,0,217.93548387,412,对公
3713,0,219.96774194,460,对公
3580,0,227.90322581,426,对公
7305,0,226.77419355,449,对公
3625,0,227.70967742,415,对公
4281,0,259.4516129,585,对公
9201,0,381.67741935,541,对公
3429,0,385.64516129,573,对公
3846,0,302.48387097,609,对公
7844,0,243.77419355,585,对公
5878,0,223.12903226,633,对公
6620,0,227.74193548,633,对公
8603,0,399.09677419,585,对公
547,0,222.51612903,633,对公
4839,0,227.06451613,633,对公
10374,0,220.4516129,633,对公
10631,0,217.90322581,633,对公
552,0,276.64516129,585,对公
719,0,233.35483871,633,对公
5872,0,396.58064516,585,对公
7552,0,232.67741935,633,对公
8953,0,308.0,697,对公
7902,0,224.06451613,557,对公
1205,0,246.80645161,633,对公
7306,0,272.61290323,633,对公
7946,0,268.58064516,633,对公
3841,0,260.96774194,652,对公
9927,0,244.38709677,553,对公
7939,0,236.51612903,666,对公
2336,0,243.64516129,540,对公
10889,0,279.35483871,683,对公
4511,0,323.58064516,622,对公
8190,0,300.22580645,672,对公
4230,0,240.61290323,696,对公
9411,0,323.70967742,641,对公
10273,0,277.83870968,666,对公
2514,0,250.29032258,683,对公
3819,0,228.4516129,651,对公
174,0,301.19354839,565,对公
5472,0,218.03225806,539,对公
10388,0,244.58064516,608,对公
968,0,293.51612903,543,对公
4944,0,298.09677419,653,对公
559,0,290.51612903,653,对公
1972,0,237.48387097,653,对公
5027,0,237.48387097,653,对公
3315,0,301.77419355,680,对公
1911,0,277.67741935,582,对公
1917,0,278.61290323,571,对公
6436,0,275.96774194,571,对公
2825,0,293.35483871,624,对公
4658,0,272.0,652,对公
10259,0,270.51612903,556,对公
6396,0,242.06451613,651,对公
9914,0,242.06451613,651,对公
7610,0,282.09677419,624,对公
6756,0,264.03225806,610,对公
4073,0,270.61290323,556,对公
863,0,268.51612903,608,对公
404,0,251.83870968,553,对公
7850,0,290.0,535,对公
5846,0,264.25806452,553,对公
10894,0,319.25806452,651,对公
10031,0,239.51612903,651,对公
9462,0,319.96774194,651,对公
1906,0,286.38709677,651,对公
2515,0,271.03225806,651,对公
7654,0,319.25806452,569,对公
3501,0,263.67741935,651,对公
3995,0,218.58064516,651,对公
414,0,274.35483871,651,对公
5017,0,215.06451613,633,对公
4921,0,214.67741935,633,对公
6285,0,215.61290323,212,对公
9794,0,215.61290323,212,对公
2778,0,214.87096774,633,对公
10580,0,214.35483871,652,对公
8556,0,215.29032258,633,对公
1946,0,215.19354839,633,对公
3176,0,215.16129032,633,对公
7929,0,213.0,633,对公
1169,0,213.48387097,651,对公
9789,0,213.4516129,633,对公
6807,0,213.29032258,448,对公
8072,0,213.29032258,633,对公
5856,0,213.29032258,787,对公
995,0,213.29032258,787,对公
5732,0,215.16129032,633,对公
500,0,211.03225806,588,对公
9478,0,211.41935484,633,对公
1638,0,211.41935484,633,对公
1010,0,209.0,633,对公
1332,0,209.80645161,633,对公
1462,0,208.48387097,557,对公
3238,0,209.22580645,784,对公
